position;x;y;z
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.01
0;0.01;-0.01;1.03
0;0.01;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.04
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.02
0;0.02;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.02;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.02;1.02
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.98
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;0.00;1.00
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.02;1.05
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.02
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.04
0;0.02;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.03;0.00;1.00
0;0.00;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.04
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.02
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.01
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.04
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.01;-0.01;1.02
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.02
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.98
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.02
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.05
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.01;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;0.99
0;0.02;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.04
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.04
0;0.03;0.00;1.00
0;0.01;-0.02;1.02
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.02;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.02;1.04
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.02;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.04
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;0.99
0;0.02;-0.01;1.02
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;0.99
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.02;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.97
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.97
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.02;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.01;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;0.99
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.02;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.04
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.01;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.01
0;0.02;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.02;0.00;1.00
0;0.01;-0.01;1.03
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.02;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.02;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.02
0;0.02;0.00;1.00
0;0.01;-0.01;1.05
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.03
0;0.03;0.00;0.99
0;0.01;-0.01;1.02
0;0.03;0.00;0.99
0;0.01;-0.02;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.02;1.02
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
0;0.01;-0.01;1.03
0;0.03;0.00;1.00
